"year","category","nominee","movie","winner","id"
1944.0,"actress in a supporting role","Ethel Barrymore","None but the Lonely Heart","true",408
1946.0,"actress in a supporting role","Ethel Barrymore","The Spiral Staircase","false",409
1947.0,"actress in a supporting role","Ethel Barrymore","The Paradine Case","false",410
1949.0,"actress in a supporting role","Ethel Barrymore","Pinky","false",411
1949.0,"actress in a supporting role","Ethel Waters","Pinky","false",412
1980.0,"actress in a supporting role","Eva Le Gallienne","Resurrection","false",413
1954.0,"actress in a supporting role","Eva Marie Saint","On the Waterfront","true",414
1945.0,"actress in a supporting role","Eve Arden","Mildred Pierce","false",415
1984.0,"actor in a leading role","F. Murray Abraham","Amadeus","true",416
1938.0,"actress","Fay Bainter","White Banners","false",417
1938.0,"actress in a supporting role","Fay Bainter","Jezebel","true",418
1961.0,"actress in a supporting role","Fay Bainter","The Children's Hour","false",419
1967.0,"actress","Faye Dunaway","Bonnie and Clyde","false",420
1974.0,"actress","Faye Dunaway","Chinatown","false",421
1976.0,"actress in a leading role","Faye Dunaway","Network","true",422
2005.0,"actress in a leading role","Felicity Huffman","Transamerica","false",423
1998.0,"actress in a leading role","Fernanda Montenegro","Central Station","false",424
1946.0,"actress in a supporting role","Flora Robson","Saratoga Trunk","false",425
2006.0,"actor in a leading role","Forest Whitaker","The Last King of Scotland","true",426
1988.0,"actress in a supporting role","Frances McDormand","Mississippi Burning","false",427
1996.0,"actress in a leading role","Frances McDormand","Fargo","true",428
2000.0,"actress in a supporting role","Frances McDormand","Almost Famous","false",429
2005.0,"actress in a supporting role","Frances McDormand","North Country","false",430
1965.0,"actor in a supporting role","Frank Finlay","Othello","false",431
2008.0,"actor in a leading role","Frank Langella","Frost/Nixon","false",432
1942.0,"actor in a supporting role","Frank Morgan","Tortilla Flat","false",433
1953.0,"actor in a supporting role","Frank Sinatra","From Here to Eternity","true",434
1955.0,"actor","Frank Sinatra","The Man with the Golden Arm","false",435
1974.0,"actor in a supporting role","Fred Astaire","The Towering Inferno","false",436
1979.0,"actor in a supporting role","Frederic Forrest","The Rose","false",437
1937.0,"actor","Fredric March","A Star Is Born","false",438
1946.0,"actor","Fredric March","The Best Years of Our Lives","true",439
1951.0,"actor","Fredric March","Death of a Salesman","false",440
2009.0,"actress in a leading role","Gabourey Sidibe","Precious: Based on the Novel 'Push' by Sapphire","false",441
1936.0,"actress in a supporting role","Gale Sondergaard","Anthony Adverse","true",442
1946.0,"actress in a supporting role","Gale Sondergaard","Anna and the King of Siam","false",443
1978.0,"actor in a leading role","Gary Busey","The Buddy Holly Story","false",444
1936.0,"actor","Gary Cooper","Mr. Deeds Goes to Town","false",445
1941.0,"actor","Gary Cooper","Sergeant York","true",446
1942.0,"actor","Gary Cooper","The Pride of the Yankees","false",447
1943.0,"actor","Gary Cooper","For Whom the Bell Tolls","false",448
1952.0,"actor","Gary Cooper","High Noon","true",449
2011.0,"actor in a leading role","Gary Oldman","Tinker Tailor Soldier Spy","false",450
1994.0,"actor in a supporting role","Gary Sinise","Forrest Gump","false",451
1988.0,"actress in a supporting role","Geena Davis","The Accidental Tourist","true",452
1991.0,"actress in a leading role","Geena Davis","Thelma & Louise","false",453
1974.0,"actress","Gena Rowlands","A Woman under the Influence","false",454
1980.0,"actress in a leading role","Gena Rowlands","Gloria","false",455
1967.0,"actor in a supporting role","Gene Hackman","Bonnie and Clyde","false",456
1970.0,"actor in a supporting role","Gene Hackman","I Never Sang for My Father","false",457
1971.0,"actor","Gene Hackman","The French Connection","true",458
1988.0,"actor in a leading role","Gene Hackman","Mississippi Burning","false",459
1992.0,"actor in a supporting role","Gene Hackman","Unforgiven","true",460
1945.0,"actor","Gene Kelly","Anchors Aweigh","false",461
1938.0,"actor in a supporting role","Gene Lockhart","Algiers","false",462
1945.0,"actress","Gene Tierney","Leave Her to Heaven","false",463
1968.0,"actor in a supporting role","Gene Wilder","The Producers","false",464
1969.0,"actress","Genevieve Bujold","Anne of the Thousand Days","false",465
1996.0,"actor in a leading role","Geoffrey Rush","Shine","true",466
1998.0,"actor in a supporting role","Geoffrey Rush","Shakespeare in Love","false",467
2000.0,"actor in a leading role","Geoffrey Rush","Quills","false",468
2010.0,"actor in a supporting role","Geoffrey Rush","The King's Speech","false",469
1975.0,"actor in a supporting role","George Burns","The Sunshine Boys","true",470
1959.0,"actor in a supporting role","George C. Scott","Anatomy of a Murder","false",471
1961.0,"actor in a supporting role","George C. Scott","The Hustler","false",472
1970.0,"actor","George C. Scott","Patton","true",473
1971.0,"actor","George C. Scott","The Hospital","false",474
1961.0,"actor in a supporting role","George Chakiris","West Side Story","true",475
2005.0,"actor in a supporting role","George Clooney","Syriana","true",476
2007.0,"actor in a leading role","George Clooney","Michael Clayton","false",477
2009.0,"actor in a leading role","George Clooney","Up in the Air","false",478
2011.0,"actor in a leading role","George Clooney","The Descendants","false",479
1967.0,"actor in a supporting role","George Kennedy","Cool Hand Luke","true",480
1950.0,"actor in a supporting role","George Sanders","All about Eve","true",481
1966.0,"actor in a supporting role","George Segal","Who's Afraid of Virginia Woolf?","false",482
1939.0,"actress in a supporting role","Geraldine Fitzgerald","Wuthering Heights","false",483
1953.0,"actress in a supporting role","Geraldine Page","Hondo","false",484
1961.0,"actress","Geraldine Page","Summer and Smoke","false",485
1962.0,"actress","Geraldine Page","Sweet Bird of Youth","false",486
1966.0,"actress in a supporting role","Geraldine Page","You're a Big Boy Now","false",487
1972.0,"actress in a supporting role","Geraldine Page","Pete 'n' Tillie","false",488
1978.0,"actress in a leading role","Geraldine Page","Interiors","false",489
1984.0,"actress in a supporting role","Geraldine Page","The Pope of Greenwich Village","false",490
1985.0,"actress in a leading role","Geraldine Page","The Trip to Bountiful","true",491
1990.0,"actor in a leading role","Gerard Depardieu","Cyrano de Bergerac","false",492
1976.0,"actor in a leading role","Giancarlo Giannini","Seven Beauties","false",493
1951.0,"actor in a supporting role","Gig Young","Come Fill the Cup","false",494
1958.0,"actor in a supporting role","Gig Young","Teacher's Pet","false",495
1969.0,"actor in a supporting role","Gig Young","They Shoot Horses, Don't They?","true",496
1940.0,"actress","Ginger Rogers","Kitty Foyle","true",497
1942.0,"actress in a supporting role","Gladys Cooper","Now, Voyager","false",498
1943.0,"actress in a supporting role","Gladys Cooper","The Song of Bernadette","false",499
1964.0,"actress in a supporting role","Gladys Cooper","My Fair Lady","false",500
1936.0,"actress","Gladys George","Valiant Is the Word for Carrie","false",501
1970.0,"actress","Glenda Jackson","Women in Love","true",502
1971.0,"actress","Glenda Jackson","Sunday Bloody Sunday","false",503
1973.0,"actress","Glenda Jackson","A Touch of Class","true",504
1975.0,"actress","Glenda Jackson","Hedda","false",505
1982.0,"actress in a supporting role","Glenn Close","The World According to Garp","false",506
1983.0,"actress in a supporting role","Glenn Close","The Big Chill","false",507
1984.0,"actress in a supporting role","Glenn Close","The Natural","false",508
1987.0,"actress in a leading role","Glenn Close","Fatal Attraction","false",509
1988.0,"actress in a leading role","Glenn Close","Dangerous Liaisons","false",510
2011.0,"actress in a leading role","Glenn Close","Albert Nobbs","false",511
1947.0,"actress in a supporting role","Gloria Grahame","Crossfire","false",512
1952.0,"actress in a supporting role","Gloria Grahame","The Bad and the Beautiful","true",513
1997.0,"actress in a supporting role","Gloria Stuart","Titanic","false",514
1950.0,"actress","Gloria Swanson","Sunset Blvd.","false",515
1960.0,"actress in a supporting role","Glynis Johns","The Sundowners","false",516
1969.0,"actress in a supporting role","Goldie Hawn","Cactus Flower","true",517
1980.0,"actress in a leading role","Goldie Hawn","Private Benjamin","false",518
1953.0,"actress in a supporting role","Grace Kelly","Mogambo","false",519
1954.0,"actress","Grace Kelly","The Country Girl","true",520
1990.0,"actor in a supporting role","Graham Greene","Dances With Wolves","false",521
1964.0,"actress in a supporting role","Grayson Hall","The Night of the Iguana","false",522
1939.0,"actress","Greer Garson","Goodbye, Mr. Chips","false",523
1941.0,"actress","Greer Garson","Blossoms in the Dust","false",524
1942.0,"actress","Greer Garson","Mrs. Miniver","true",525
1943.0,"actress","Greer Garson","Madame Curie","false",526
1944.0,"actress","Greer Garson","Mrs. Parkington","false",527
1945.0,"actress","Greer Garson","The Valley of Decision","false",528
1960.0,"actress","Greer Garson","Sunrise at Campobello","false",529
1997.0,"actor in a supporting role","Greg Kinnear","As Good as It Gets","false",530
1945.0,"actor","Gregory Peck","The Keys of the Kingdom","false",531
1946.0,"actor","Gregory Peck","The Yearling","false",532
1947.0,"actor","Gregory Peck","Gentleman's Agreement","false",533
1949.0,"actor","Gregory Peck","Twelve O'Clock High","false",534
1962.0,"actor","Gregory Peck","To Kill a Mockingbird","true",535
1937.0,"actress","Greta Garbo","Camille","false",536
1939.0,"actress","Greta Garbo","Ninotchka","false",537
1998.0,"actress in a leading role","Gwyneth Paltrow","Shakespeare in Love","true",538
1937.0,"actor in a supporting role","H. B. Warner","Lost Horizon","false",539
2010.0,"actress in a supporting role","Hailee Steinfeld","True Grit","false",540
1984.0,"actor in a supporting role","Haing S. Ngor","The Killing Fields","true",541
2007.0,"actor in a supporting role","Hal Holbrook","Into the Wild","false",542
1999.0,"actor in a supporting role","Haley Joel Osment","The Sixth Sense","false",543
2001.0,"actress in a leading role","Halle Berry","Monster's Ball","true",544
1946.0,"actor in a supporting role","Harold Russell","The Best Years of Our Lives","true",545
1985.0,"actor in a leading role","Harrison Ford","Witness","false",546
1939.0,"actor in a supporting role","Harry Carey","Mr. Smith Goes to Washington","false",547
1991.0,"actor in a supporting role","Harvey Keitel","Bugsy","false",548
1939.0,"actress in a supporting role","Hattie McDaniel","Gone with the Wind","true",549
2005.0,"actor in a leading role","Heath Ledger","Brokeback Mountain","false",550
2008.0,"actor in a supporting role","Heath Ledger","The Dark Knight","true",551
1970.0,"actress in a supporting role","Helen Hayes","Airport","true",552
1997.0,"actress in a leading role","Helen Hunt","As Good as It Gets","true",553
2012.0,"actress in a supporting role","Helen Hunt","The Sessions","false",554
1994.0,"actress in a supporting role","Helen Mirren","The Madness of King George","false",555
2001.0,"actress in a supporting role","Helen Mirren","Gosford Park","false",556
2006.0,"actress in a leading role","Helen Mirren","The Queen","true",557
2009.0,"actress in a leading role","Helen Mirren","The Last Station","false",558
1997.0,"actress in a leading role","Helena Bonham Carter","The Wings of the Dove","false",559
2010.0,"actress in a supporting role","Helena Bonham Carter","The King's Speech","false",560
1940.0,"actor","Henry Fonda","The Grapes of Wrath","false",561
1981.0,"actor in a leading role","Henry Fonda","On Golden Pond","true",562
1942.0,"actor in a supporting role","Henry Travers","Mrs. Miniver","false",563
1959.0,"actress in a supporting role","Hermione Baddeley","Room at the Top","false",564
1999.0,"actress in a leading role","Hilary Swank","Boys Don't Cry","true",565
2004.0,"actress in a leading role","Hilary Swank","Million Dollar Baby","true",566
1987.0,"actress in a leading role","Holly Hunter","Broadcast News","false",567
1993.0,"actress in a leading role","Holly Hunter","The Piano","true",568
1993.0,"actress in a supporting role","Holly Hunter","The Firm","false",569
2003.0,"actress in a supporting role","Holly Hunter","Thirteen","false",570
1950.0,"actress in a supporting role","Hope Emerson","Caged","false",571
1957.0,"actress in a supporting role","Hope Lange","Peyton Place","false",572
1981.0,"actor in a supporting role","Howard E. Rollins, Jr.","Ragtime","false",573
1959.0,"actor in a supporting role","Hugh Griffith","Ben-Hur","true",574
1963.0,"actor in a supporting role","Hugh Griffith","Tom Jones","false",575
2012.0,"actor in a leading role","Hugh Jackman","Les Mis_rables","false",576
1944.0,"actor in a supporting role","Hume Cronyn","The Seventh Cross","false",577
1943.0,"actor","Humphrey Bogart","Casablanca","false",578
1951.0,"actor","Humphrey Bogart","The African Queen","true",579
1954.0,"actor","Humphrey Bogart","The Caine Mutiny","false",580
1965.0,"actor in a supporting role","Ian Bannen","The Flight of the Phoenix","false",581
1981.0,"actor in a supporting role","Ian Holm","Chariots of Fire","false",582
1998.0,"actor in a leading role","Ian McKellen","Gods and Monsters","false",583
2001.0,"actor in a supporting role","Ian McKellen","The Lord of the Rings: The Fellowship of the Ring","false",584
1966.0,"actress","Ida Kaminska","The Shop on Main Street","false",585
2004.0,"actress in a leading role","Imelda Staunton","Vera Drake","false",586
1943.0,"actress","Ingrid Bergman","For Whom the Bell Tolls","false",587
1944.0,"actress","Ingrid Bergman","Gaslight","true",588
1945.0,"actress","Ingrid Bergman","The Bells of St. Mary's","false",589
1948.0,"actress","Ingrid Bergman","Joan of Arc","false",590
1956.0,"actress","Ingrid Bergman","Anastasia","true",591
1974.0,"actress in a supporting role","Ingrid Bergman","Murder on the Orient Express","true",592
1978.0,"actress in a leading role","Ingrid Bergman","Autumn Sonata","false",593
1936.0,"actress","Irene Dunne","Theodora Goes Wild","false",594
1937.0,"actress","Irene Dunne","The Awful Truth","false",595
1939.0,"actress","Irene Dunne","Love Affair","false",596
1948.0,"actress","Irene Dunne","I Remember Mama","false",597
1975.0,"actress","Isabelle Adjani","The Story of Adele H.","false",598
1989.0,"actress in a leading role","Isabelle Adjani","Camille Claudel","false",599
1943.0,"actor in a supporting role","J. Carrol Naish","Sahara","false",600
1945.0,"actor in a supporting role","J. Carrol Naish","A Medal for Benny","false",601
1968.0,"actor in a supporting role","Jack Albertson","The Subject Was Roses","true",602
1973.0,"actor in a supporting role","Jack Gilford","Save the Tiger","false",603
1960.0,"actor in a supporting role","Jack Kruschen","The Apartment","false",604
1955.0,"actor in a supporting role","Jack Lemmon","Mister Roberts","true",605
1959.0,"actor","Jack Lemmon","Some Like It Hot","false",606
1960.0,"actor","Jack Lemmon","The Apartment","false",607
1962.0,"actor","Jack Lemmon","Days of Wine and Roses","false",608
1973.0,"actor","Jack Lemmon","Save the Tiger","true",609
1979.0,"actor in a leading role","Jack Lemmon","The China Syndrome","false",610
1980.0,"actor in a leading role","Jack Lemmon","Tribute","false",611
1982.0,"actor in a leading role","Jack Lemmon","Missing","false",612
1969.0,"actor in a supporting role","Jack Nicholson","Easy Rider","false",613
1970.0,"actor","Jack Nicholson","Five Easy Pieces","false",614
1973.0,"actor","Jack Nicholson","The Last Detail","false",615
1974.0,"actor","Jack Nicholson","Chinatown","false",616
1975.0,"actor","Jack Nicholson","One Flew over the Cuckoo's Nest","true",617
1981.0,"actor in a supporting role","Jack Nicholson","Reds","false",618
1983.0,"actor in a supporting role","Jack Nicholson","Terms of Endearment","true",619
1985.0,"actor in a leading role","Jack Nicholson","Prizzi's Honor","false",620
1987.0,"actor in a leading role","Jack Nicholson","Ironweed","false",621
1992.0,"actor in a supporting role","Jack Nicholson","A Few Good Men","false",622
1997.0,"actor in a leading role","Jack Nicholson","As Good as It Gets","true",623
2002.0,"actor in a leading role","Jack Nicholson","About Schmidt","false",624
1940.0,"actor in a supporting role","Jack Oakie","The Great Dictator","false",625
1952.0,"actor in a supporting role","Jack Palance","Sudden Fear","false",626
1953.0,"actor in a supporting role","Jack Palance","Shane","false",627
1991.0,"actor in a supporting role","Jack Palance","City Slickers","true",628
1975.0,"actor in a supporting role","Jack Warden","Shampoo","false",629
1978.0,"actor in a supporting role","Jack Warden","Heaven Can Wait","false",630
1968.0,"actor in a supporting role","Jack Wild","Oliver!","false",631
2010.0,"actress in a supporting role","Jacki Weaver","Animal Kingdom","false",632
2012.0,"actress in a supporting role","Jacki Weaver","Silver Linings Playbook","false",633
2006.0,"actor in a supporting role","Jackie Earle Haley","Little Children","false",634
1961.0,"actor in a supporting role","Jackie Gleason","The Hustler","false",635
2005.0,"actor in a supporting role","Jake Gyllenhaal","Brokeback Mountain","false",636
1972.0,"actor in a supporting role","James Caan","The Godfather","false",637
1938.0,"actor","James Cagney","Angels with Dirty Faces","false",638
1942.0,"actor","James Cagney","Yankee Doodle Dandy","true",639
1955.0,"actor","James Cagney","Love Me or Leave Me","false",640
1998.0,"actor in a supporting role","James Coburn","Affliction","true",641
1981.0,"actor in a supporting role","James Coco","Only When I Laugh","false",642
1995.0,"actor in a supporting role","James Cromwell","Babe","false",643
1955.0,"actor","James Dean","East of Eden","false",644
1956.0,"actor","James Dean","Giant","false",645
1945.0,"actor in a supporting role","James Dunn","A Tree Grows in Brooklyn","true",646
1970.0,"actor","James Earl Jones","The Great White Hope","false",647
2010.0,"actor in a leading role","James Franco","127 Hours","false",648
1985.0,"actor in a leading role","James Garner","Murphy's Romance","false",649
1941.0,"actor in a supporting role","James Gleason","Here Comes Mr. Jordan","false",650
1954.0,"actor","James Mason","A Star Is Born","false",651
1966.0,"actor in a supporting role","James Mason","Georgy Girl","false",652
1982.0,"actor in a supporting role","James Mason","The Verdict","false",653
1940.0,"actor in a supporting role","James Stephenson","The Letter","false",654
1939.0,"actor","James Stewart","Mr. Smith Goes to Washington","false",655
1940.0,"actor","James Stewart","The Philadelphia Story","true",656
1946.0,"actor","James Stewart","It's a Wonderful Life","false",657
1950.0,"actor","James Stewart","Harvey","false",658
1959.0,"actor","James Stewart","Anatomy of a Murder","false",659
1949.0,"actor in a supporting role","James Whitmore","Battleground","false",660
1975.0,"actor","James Whitmore","Give 'em Hell, Harry!","false",661
1986.0,"actor in a leading role","James Woods","Salvador","false",662
1996.0,"actor in a supporting role","James Woods","Ghosts of Mississippi","false",663
2004.0,"actor in a leading role","Jamie Foxx","Ray","true",664
2004.0,"actor in a supporting role","Jamie Foxx","Collateral","false",665
1954.0,"actress in a supporting role","Jan Sterling","The High and the Mighty","false",666
1970.0,"actress","Jane Alexander","The Great White Hope","false",667
1976.0,"actress in a supporting role","Jane Alexander","All the President's Men","false",668
1979.0,"actress in a supporting role","Jane Alexander","Kramer vs. Kramer","false",669
1983.0,"actress in a leading role","Jane Alexander","Testament","false",670
1940.0,"actress in a supporting role","Jane Darwell","The Grapes of Wrath","true",671
1969.0,"actress","Jane Fonda","They Shoot Horses, Don't They?","false",672
1971.0,"actress","Jane Fonda","Klute","true",673
1977.0,"actress in a leading role","Jane Fonda","Julia","false",674
1978.0,"actress in a leading role","Jane Fonda","Coming Home","true",675
1979.0,"actress in a leading role","Jane Fonda","The China Syndrome","false",676
1981.0,"actress in a supporting role","Jane Fonda","On Golden Pond","false",677
1986.0,"actress in a leading role","Jane Fonda","The Morning After","false",678
1946.0,"actress","Jane Wyman","The Yearling","false",679
1948.0,"actress","Jane Wyman","Johnny Belinda","true",680
1951.0,"actress","Jane Wyman","The Blue Veil","false",681
1954.0,"actress","Jane Wyman","Magnificent Obsession","false",682
1937.0,"actress","Janet Gaynor","A Star Is Born","false",683
1960.0,"actress in a supporting role","Janet Leigh","Psycho","false",684
1999.0,"actress in a leading role","Janet McTeer","Tumbleweeds","false",685
2011.0,"actress in a supporting role","Janet McTeer","Albert Nobbs","false",686
1971.0,"actress","Janet Suzman","Nicholas and Alexandra","false",687
1973.0,"actor in a supporting role","Jason Miller","The Exorcist","false",688
1976.0,"actor in a supporting role","Jason Robards","All the President's Men","true",689
1977.0,"actor in a supporting role","Jason Robards","Julia","true",690
1980.0,"actor in a supporting role","Jason Robards","Melvin and Howard","false",691
2000.0,"actor in a leading role","Javier Bardem","Before Night Falls","false",692
2007.0,"actor in a supporting role","Javier Bardem","No Country for Old Men","true",693
2010.0,"actor in a leading role","Javier Bardem","Biutiful","false",694
1992.0,"actor in a supporting role","Jaye Davidson","The Crying Game","false",695
1943.0,"actress","Jean Arthur","The More the Merrier","false",696
2011.0,"actor in a leading role","Jean Dujardin","The Artist","true",697
1952.0,"actress in a supporting role","Jean Hagen","Singin' in the Rain","false",698
1948.0,"actress in a supporting role","Jean Simmons","Hamlet","false",699
1969.0,"actress","Jean Simmons","The Happy Ending","false",700
1949.0,"actress","Jeanne Crain","Pinky","false",701
1972.0,"actress in a supporting role","Jeannie Berlin","The Heartbreak Kid","false",702
1971.0,"actor in a supporting role","Jeff Bridges","The Last Picture Show","false",703
1974.0,"actor in a supporting role","Jeff Bridges","Thunderbolt and Lightfoot","false",704
1984.0,"actor in a leading role","Jeff Bridges","Starman","false",705
2000.0,"actor in a supporting role","Jeff Bridges","The Contender","false",706
2009.0,"actor in a leading role","Jeff Bridges","Crazy Heart","true",707
2010.0,"actor in a leading role","Jeff Bridges","True Grit","false",708
1950.0,"actor in a supporting role","Jeff Chandler","Broken Arrow","false",709
2001.0,"actress in a supporting role","Jennifer Connelly","A Beautiful Mind","true",710
2006.0,"actress in a supporting role","Jennifer Hudson","Dreamgirls","true",711
1943.0,"actress","Jennifer Jones","The Song of Bernadette","true",712
1944.0,"actress in a supporting role","Jennifer Jones","Since You Went Away","false",713
1945.0,"actress","Jennifer Jones","Love Letters","false",714
1946.0,"actress","Jennifer Jones","Duel in the Sun","false",715
1955.0,"actress","Jennifer Jones","Love Is a Many-Splendored Thing","false",716
2010.0,"actress in a leading role","Jennifer Lawrence","Winter's Bone","false",717
2012.0,"actress in a leading role","Jennifer Lawrence","Silver Linings Playbook","true",718
1994.0,"actress in a supporting role","Jennifer Tilly","Bullets over Broadway","false",719
1990.0,"actor in a leading role","Jeremy Irons","Reversal of Fortune","true",720
2009.0,"actor in a leading role","Jeremy Renner","The Hurt Locker","false",721
2010.0,"actor in a supporting role","Jeremy Renner","The Town","false",722
2010.0,"actor in a leading role","Jesse Eisenberg","The Social Network","false",723
2011.0,"actress in a supporting role","Jessica Chastain","The Help","false",724
2012.0,"actress in a leading role","Jessica Chastain","Zero Dark Thirty","false",725
1982.0,"actress in a leading role","Jessica Lange","Frances","false",726
1982.0,"actress in a supporting role","Jessica Lange","Tootsie","true",727
1984.0,"actress in a leading role","Jessica Lange","Country","false",728
1985.0,"actress in a leading role","Jessica Lange","Sweet Dreams","false",729
1989.0,"actress in a leading role","Jessica Lange","Music Box","false",730
1994.0,"actress in a leading role","Jessica Lange","Blue Sky","true",731
1989.0,"actress in a leading role","Jessica Tandy","Driving Miss Daisy","true",732
1991.0,"actress in a supporting role","Jessica Tandy","Fried Green Tomatoes","false",733
1978.0,"actress in a leading role","Jill Clayburgh","An Unmarried Woman","false",734
1979.0,"actress in a leading role","Jill Clayburgh","Starting Over","false",735
2001.0,"actor in a supporting role","Jim Broadbent","Iris","true",736
1955.0,"actress in a supporting role","Jo Van Fleet","East of Eden","true",737
1995.0,"actress in a supporting role","Joan Allen","Nixon","false",738
1996.0,"actress in a supporting role","Joan Allen","The Crucible","false",739
2000.0,"actress in a leading role","Joan Allen","The Contender","false",740
1951.0,"actress in a supporting role","Joan Blondell","The Blue Veil","false",741
1945.0,"actress","Joan Crawford","Mildred Pierce","true",742
1947.0,"actress","Joan Crawford","Possessed","false",743
1952.0,"actress","Joan Crawford","Sudden Fear","false",744
1988.0,"actress in a supporting role","Joan Cusack","Working Girl","false",745
1997.0,"actress in a supporting role","Joan Cusack","In & Out","false",746
1940.0,"actress","Joan Fontaine","Rebecca","false",747
1941.0,"actress","Joan Fontaine","Suspicion","true",748
1943.0,"actress","Joan Fontaine","The Constant Nymph","false",749
1981.0,"actress in a supporting role","Joan Hackett","Only When I Laugh","false",750
1945.0,"actress in a supporting role","Joan Lorring","The Corn Is Green","false",751
1992.0,"actress in a supporting role","Joan Plowright","Enchanted April","false",752
1957.0,"actress","Joanne Woodward","The Three Faces of Eve","true",753
1968.0,"actress","Joanne Woodward","Rachel, Rachel","false",754
1973.0,"actress","Joanne Woodward","Summer Wishes, Winter Dreams","false",755
1990.0,"actress in a leading role","Joanne Woodward","Mr. & Mrs. Bridge","false",756
2000.0,"actor in a supporting role","Joaquin Phoenix","Gladiator","false",757
2005.0,"actor in a leading role","Joaquin Phoenix","Walk the Line","false",758
2012.0,"actor in a leading role","Joaquin Phoenix","The Master","false",759
1966.0,"actress in a supporting role","Jocelyne Lagarde","Hawaii","false",760
1976.0,"actress in a supporting role","Jodie Foster","Taxi Driver","false",761
1988.0,"actress in a leading role","Jodie Foster","The Accused","true",762
1991.0,"actress in a leading role","Jodie Foster","The Silence of the Lambs","true",763
1994.0,"actress in a leading role","Jodie Foster","Nell","false",764
1955.0,"actor in a supporting role","Joe Mantell","Marty","false",765
1980.0,"actor in a supporting role","Joe Pesci","Raging Bull","false",766
1990.0,"actor in a supporting role","Joe Pesci","Good Fellas","true",767
1972.0,"actor in a supporting role","Joel Grey","Cabaret","true",768
2002.0,"actor in a supporting role","John C. Reilly","Chicago","false",769
1967.0,"actor in a supporting role","John Cassavetes","The Dirty Dozen","false",770
1945.0,"actor in a supporting role","John Dall","The Corn Is Green","false",771
1938.0,"actor in a supporting role","John Garfield","Four Daughters","false",772
1947.0,"actor","John Garfield","Body and Soul","false",773
1964.0,"actor in a supporting role","John Gielgud","Becket","false",774
1981.0,"actor in a supporting role","John Gielgud","Arthur","true",775
2010.0,"actor in a supporting role","John Hawkes","Winter's Bone","false",776
1973.0,"actor in a supporting role","John Houseman","The Paper Chase","true",777
1978.0,"actor in a supporting role","John Hurt","Midnight Express","false",778
1980.0,"actor in a leading role","John Hurt","The Elephant Man","false",779
1963.0,"actor in a supporting role","John Huston","The Cardinal","false",780
1949.0,"actor in a supporting role","John Ireland","All the King's Men","false",781
1982.0,"actor in a supporting role","John Lithgow","The World According to Garp","false",782
1983.0,"actor in a supporting role","John Lithgow","Terms of Endearment","false",783
1984.0,"actor in a supporting role","John Malkovich","Places in the Heart","false",784
1993.0,"actor in a supporting role","John Malkovich","In the Line of Fire","false",785
1970.0,"actor in a supporting role","John Marley","Love Story","false",786
1970.0,"actor in a supporting role","John Mills","Ryan's Daughter","true",787
1977.0,"actor in a leading role","John Travolta","Saturday Night Fever","false",788
1994.0,"actor in a leading role","John Travolta","Pulp Fiction","false",789
1949.0,"actor","John Wayne","Sands of Iwo Jima","false",790
1969.0,"actor","John Wayne","True Grit","true",791
2003.0,"actor in a leading role","Johnny Depp","Pirates of the Caribbean: The Curse of the Black Pearl","false",792
2004.0,"actor in a leading role","Johnny Depp","Finding Neverland","false",793
2007.0,"actor in a leading role","Johnny Depp","Sweeney Todd The Demon Barber of Fleet Street","false",794
1969.0,"actor","Jon Voight","Midnight Cowboy","false",795
1978.0,"actor in a leading role","Jon Voight","Coming Home","true",796
1985.0,"actor in a leading role","Jon Voight","Runaway Train","false",797
2001.0,"actor in a supporting role","Jon Voight","Ali","false",798
2011.0,"actor in a supporting role","Jonah Hill","Moneyball","false",799
1948.0,"actor in a supporting role","Jos_ Ferrer","Joan of Arc","false",800
1950.0,"actor","Jos_ Ferrer","Cyrano de Bergerac","true",801
1952.0,"actor","Jos_ Ferrer","Moulin Rouge","false",802
1937.0,"actor in a supporting role","Joseph Schildkraut","The Life of Emile Zola","true",803
1950.0,"actress in a supporting role","Josephine Hull","Harvey","true",804
2008.0,"actor in a supporting role","Josh Brolin","Milk","false",805
1963.0,"actress in a supporting role","Joyce Redman","Tom Jones","false",806
1965.0,"actress in a supporting role","Joyce Redman","Othello","false",807
1959.0,"actress in a supporting role","Juanita Moore","Imitation of Life","false",808
1980.0,"actor in a supporting role","Judd Hirsch","Ordinary People","false",809
1999.0,"actor in a supporting role","Jude Law","The Talented Mr. Ripley","false",810
2003.0,"actor in a leading role","Jude Law","Cold Mountain","false",811
1997.0,"actress in a leading role","Judi Dench","Mrs. Brown","false",812
1998.0,"actress in a supporting role","Judi Dench","Shakespeare in Love","true",813
2000.0,"actress in a supporting role","Judi Dench","Chocolat","false",814
2001.0,"actress in a leading role","Judi Dench","Iris","false",815
2005.0,"actress in a leading role","Judi Dench","Mrs. Henderson Presents","false",816
2006.0,"actress in a leading role","Judi Dench","Notes on a Scandal","false",817
1940.0,"actress in a supporting role","Judith Anderson","Rebecca","false",818
1984.0,"actress in a leading role","Judy Davis","A Passage to India","false",819
1992.0,"actress in a supporting role","Judy Davis","Husbands and Wives","false",820
1954.0,"actress","Judy Garland","A Star Is Born","false",821
1961.0,"actress in a supporting role","Judy Garland","Judgment at Nuremberg","false",822
1950.0,"actress","Judy Holliday","Born Yesterday","true",823
